Course Id,Course Name,Start Date,End Date,School Id,Teacher Id,Subjects
346,B.Ed,2014-12-22,2015-12-22,43,645,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
347,B.Ed,2014-12-22,2015-12-22,44,653,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
348,B.Ed,2014-12-22,2015-12-22,45,677,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
349,B.Ed,2014-12-22,2015-12-22,46,699,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
350,B.Ed,2014-12-22,2015-12-22,47,713,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
351,B.Ed,2014-12-22,2015-12-22,48,721,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
352,B.Ed,2014-12-22,2015-12-22,49,747,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
353,B.Ed,2014-12-22,2015-12-22,50,751,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
354,B.Ed,2014-12-22,2015-12-22,51,775,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
355,B.Ed,2014-12-22,2015-12-22,52,787,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
356,B.Ed,2014-12-22,2015-12-22,53,800,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
357,B.Ed,2014-12-22,2015-12-22,54,807,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
358,B.Ed,2014-12-22,2015-12-22,55,819,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
359,B.Ed,2014-12-22,2015-12-22,56,839,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
360,B.Ed,2014-12-22,2015-12-22,57,851,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
361,B.Ed,2014-12-22,2015-12-22,58,867,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
362,B.Ed,2014-12-22,2015-12-22,59,891,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
363,B.Ed,2014-12-22,2015-12-22,60,905,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
364,B.Ed,2014-12-22,2015-12-22,61,929,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
365,B.Ed,2014-12-22,2015-12-22,62,937,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
366,B.Ed,2014-12-22,2015-12-22,63,947,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
367,B.Ed,2014-12-22,2015-12-22,64,961,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
368,B.Ed,2014-12-22,2015-12-22,65,977,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
369,B.Ed,2014-12-22,2015-12-22,66,985,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
370,B.Ed,2014-12-22,2015-12-22,67,1005,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
371,B.Ed,2014-12-22,2015-12-22,68,1017,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
372,B.Ed,2014-12-22,2015-12-22,69,1041,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
373,B.Ed,2014-12-22,2015-12-22,70,1059,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
374,B.Ed,2014-12-22,2015-12-22,71,1077,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
375,B.Ed,2014-12-22,2015-12-22,72,1091,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
376,B.Ed,2014-12-22,2015-12-22,73,1101,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
377,B.Ed,2014-12-22,2015-12-22,74,1111,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
378,B.Ed,2014-12-22,2015-12-22,75,1130,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
379,B.Ed,2014-12-22,2015-12-22,76,1137,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
380,B.Ed,2014-12-22,2015-12-22,77,1151,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
381,B.Ed,2014-12-22,2015-12-22,78,1165,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
382,B.Ed,2014-12-22,2015-12-22,79,1176,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
383,B.Ed,2014-12-22,2015-12-22,80,1209,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
384,B.Ed,2014-12-22,2015-12-22,81,1219,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
385,B.Ed,2014-12-22,2015-12-22,82,1243,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
386,B.Ed,2014-12-22,2015-12-22,83,1253,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
387,B.Ed,2014-12-22,2015-12-22,84,1271,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
388,B.Ed,2014-12-22,2015-12-22,85,1281,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
389,B.Ed,2014-12-22,2015-12-22,86,1295,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
390,B.Ed,2014-12-22,2015-12-22,87,1307,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
391,B.Ed,2014-12-22,2015-12-22,88,1313,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
392,B.Ed,2014-12-22,2015-12-22,89,1333,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
393,B.Ed,2014-12-22,2015-12-22,90,1359,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
394,B.Ed,2014-12-22,2015-12-22,91,1363,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
395,B.Ed,2014-12-22,2015-12-22,92,1385,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
396,B.Ed,2014-12-22,2015-12-22,93,1405,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
397,B.Ed,2014-12-22,2015-12-22,94,1415,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
398,B.Ed,2014-12-22,2015-12-22,95,1427,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
399,B.Ed,2014-12-22,2015-12-22,96,1443,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
400,B.Ed,2014-12-22,2015-12-22,97,1461,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
401,B.Ed,2014-12-22,2015-12-22,98,1466,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
402,B.Ed,2014-12-22,2015-12-22,99,1481,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
403,B.Ed,2014-12-22,2015-12-22,100,1487,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
404,B.Ed,2014-12-22,2015-12-22,101,1507,"Childcare and Development,Health and Food Technology,Health and Social Care,Humanities,Philosoph Physical Education"
405,Animation,2014-12-22,2015-12-22,1,17,"Computer Science,Critical Thinking,Film Studies"
406,Animation,2014-12-22,2015-12-22,2,25,"Computer Science,Critical Thinking,Film Studies"
407,Animation,2014-12-22,2015-12-22,3,49,"Computer Science,Critical Thinking,Film Studies"
408,Animation,2014-12-22,2015-12-22,4,61,"Computer Science,Critical Thinking,Film Studies"
409,Animation,2014-12-22,2015-12-22,5,75,"Computer Science,Critical Thinking,Film Studies"
410,Animation,2014-12-22,2015-12-22,6,93,"Computer Science,Critical Thinking,Film Studies"
411,Animation,2014-12-22,2015-12-22,7,119,"Computer Science,Critical Thinking,Film Studies"
412,Animation,2014-12-22,2015-12-22,8,121,"Computer Science,Critical Thinking,Film Studies"
413,Animation,2014-12-22,2015-12-22,9,9,"Computer Science,Critical Thinking,Film Studies"
414,Animation,2014-12-22,2015-12-22,10,155,"Computer Science,Critical Thinking,Film Studies"
415,Animation,2014-12-22,2015-12-22,11,159,"Computer Science,Critical Thinking,Film Studies"
416,Animation,2014-12-22,2015-12-22,12,177,"Computer Science,Critical Thinking,Film Studies"
417,Animation,2014-12-22,2015-12-22,13,191,"Computer Science,Critical Thinking,Film Studies"
418,Animation,2014-12-22,2015-12-22,14,215,"Computer Science,Critical Thinking,Film Studies"
419,Animation,2014-12-22,2015-12-22,15,239,"Computer Science,Critical Thinking,Film Studies"
420,Animation,2014-12-22,2015-12-22,16,249,"Computer Science,Critical Thinking,Film Studies"
421,Animation,2014-12-22,2015-12-22,17,263,"Computer Science,Critical Thinking,Film Studies"
422,Animation,2014-12-22,2015-12-22,18,273,"Computer Science,Critical Thinking,Film Studies"
423,Animation,2014-12-22,2015-12-22,19,295,"Computer Science,Critical Thinking,Film Studies"
424,Animation,2014-12-22,2015-12-22,20,309,"Computer Science,Critical Thinking,Film Studies"
425,Animation,2014-12-22,2015-12-22,21,313,"Computer Science,Critical Thinking,Film Studies"
426,Animation,2014-12-22,2015-12-22,22,327,"Computer Science,Critical Thinking,Film Studies"
427,Animation,2014-12-22,2015-12-22,23,335,"Computer Science,Critical Thinking,Film Studies"
428,Animation,2014-12-22,2015-12-22,24,357,"Computer Science,Critical Thinking,Film Studies"
429,Animation,2014-12-22,2015-12-22,25,379,"Computer Science,Critical Thinking,Film Studies"
430,Animation,2014-12-22,2015-12-22,26,391,"Computer Science,Critical Thinking,Film Studies"
431,Animation,2014-12-22,2015-12-22,27,413,"Computer Science,Critical Thinking,Film Studies"
432,Animation,2014-12-22,2015-12-22,28,431,"Computer Science,Critical Thinking,Film Studies"
433,Animation,2014-12-22,2015-12-22,29,437,"Computer Science,Critical Thinking,Film Studies"
434,Animation,2014-12-22,2015-12-22,30,453,"Computer Science,Critical Thinking,Film Studies"
435,Animation,2014-12-22,2015-12-22,31,463,"Computer Science,Critical Thinking,Film Studies"
436,Animation,2014-12-22,2015-12-22,32,475,"Computer Science,Critical Thinking,Film Studies"
437,Animation,2014-12-22,2015-12-22,33,491,"Computer Science,Critical Thinking,Film Studies"
438,Animation,2014-12-22,2015-12-22,34,509,"Computer Science,Critical Thinking,Film Studies"
439,Animation,2014-12-22,2015-12-22,35,533,"Computer Science,Critical Thinking,Film Studies"
440,Animation,2014-12-22,2015-12-22,36,545,"Computer Science,Critical Thinking,Film Studies"
441,Animation,2014-12-22,2015-12-22,37,569,"Computer Science,Critical Thinking,Film Studies"
442,Animation,2014-12-22,2015-12-22,38,583,"Computer Science,Critical Thinking,Film Studies"
443,Animation,2014-12-22,2015-12-22,39,595,"Computer Science,Critical Thinking,Film Studies"
444,Animation,2014-12-22,2015-12-22,40,605,"Computer Science,Critical Thinking,Film Studies"
445,Animation,2014-12-22,2015-12-22,41,621,"Computer Science,Critical Thinking,Film Studies"
446,Animation,2014-12-22,2015-12-22,42,633,"Computer Science,Critical Thinking,Film Studies"
447,Animation,2014-12-22,2015-12-22,43,645,"Computer Science,Critical Thinking,Film Studies"
448,Animation,2014-12-22,2015-12-22,44,659,"Computer Science,Critical Thinking,Film Studies"
449,Animation,2014-12-22,2015-12-22,45,663,"Computer Science,Critical Thinking,Film Studies"
450,Animation,2014-12-22,2015-12-22,46,685,"Computer Science,Critical Thinking,Film Studies"
451,Animation,2014-12-22,2015-12-22,47,701,"Computer Science,Critical Thinking,Film Studies"
452,Animation,2014-12-22,2015-12-22,48,731,"Computer Science,Critical Thinking,Film Studies"
453,Animation,2014-12-22,2015-12-22,49,737,"Computer Science,Critical Thinking,Film Studies"
454,Animation,2014-12-22,2015-12-22,50,761,"Computer Science,Critical Thinking,Film Studies"
455,Animation,2014-12-22,2015-12-22,51,777,"Computer Science,Critical Thinking,Film Studies"
456,Animation,2014-12-22,2015-12-22,52,783,"Computer Science,Critical Thinking,Film Studies"
457,Animation,2014-12-22,2015-12-22,53,794,"Computer Science,Critical Thinking,Film Studies"
458,Animation,2014-12-22,2015-12-22,54,811,"Computer Science,Critical Thinking,Film Studies"
459,Animation,2014-12-22,2015-12-22,55,823,"Computer Science,Critical Thinking,Film Studies"
460,Animation,2014-12-22,2015-12-22,56,843,"Computer Science,Critical Thinking,Film Studies"
461,Animation,2014-12-22,2015-12-22,57,861,"Computer Science,Critical Thinking,Film Studies"
462,Animation,2014-12-22,2015-12-22,58,877,"Computer Science,Critical Thinking,Film Studies"
463,Animation,2014-12-22,2015-12-22,59,891,"Computer Science,Critical Thinking,Film Studies"
464,Animation,2014-12-22,2015-12-22,60,903,"Computer Science,Critical Thinking,Film Studies"
465,Animation,2014-12-22,2015-12-22,61,917,"Computer Science,Critical Thinking,Film Studies"
466,Animation,2014-12-22,2015-12-22,62,935,"Computer Science,Critical Thinking,Film Studies"
467,Animation,2014-12-22,2015-12-22,63,957,"Computer Science,Critical Thinking,Film Studies"
468,Animation,2014-12-22,2015-12-22,64,959,"Computer Science,Critical Thinking,Film Studies"
469,Animation,2014-12-22,2015-12-22,65,975,"Computer Science,Critical Thinking,Film Studies"
470,Animation,2014-12-22,2015-12-22,66,989,"Computer Science,Critical Thinking,Film Studies"
471,Animation,2014-12-22,2015-12-22,67,991,"Computer Science,Critical Thinking,Film Studies"
472,Animation,2014-12-22,2015-12-22,68,1011,"Computer Science,Critical Thinking,Film Studies"
473,Animation,2014-12-22,2015-12-22,69,1047,"Computer Science,Critical Thinking,Film Studies"
474,Animation,2014-12-22,2015-12-22,70,1059,"Computer Science,Critical Thinking,Film Studies"
475,Animation,2014-12-22,2015-12-22,71,1065,"Computer Science,Critical Thinking,Film Studies"
476,Animation,2014-12-22,2015-12-22,72,1085,"Computer Science,Critical Thinking,Film Studies"
477,Animation,2014-12-22,2015-12-22,73,1107,"Computer Science,Critical Thinking,Film Studies"
478,Animation,2014-12-22,2015-12-22,74,1111,"Computer Science,Critical Thinking,Film Studies"
479,Animation,2014-12-22,2015-12-22,75,1128,"Computer Science,Critical Thinking,Film Studies"
480,Animation,2014-12-22,2015-12-22,76,1139,"Computer Science,Critical Thinking,Film Studies"
481,Animation,2014-12-22,2015-12-22,77,1155,"Computer Science,Critical Thinking,Film Studies"
482,Animation,2014-12-22,2015-12-22,78,1175,"Computer Science,Critical Thinking,Film Studies"
483,Animation,2014-12-22,2015-12-22,79,1186,"Computer Science,Critical Thinking,Film Studies"
484,Animation,2014-12-22,2015-12-22,80,1197,"Computer Science,Critical Thinking,Film Studies"
485,Animation,2014-12-22,2015-12-22,81,1229,"Computer Science,Critical Thinking,Film Studies"
486,Animation,2014-12-22,2015-12-22,82,1241,"Computer Science,Critical Thinking,Film Studies"
487,Animation,2014-12-22,2015-12-22,83,1247,"Computer Science,Critical Thinking,Film Studies"
488,Animation,2014-12-22,2015-12-22,84,1267,"Computer Science,Critical Thinking,Film Studies"
489,Animation,2014-12-22,2015-12-22,85,1279,"Computer Science,Critical Thinking,Film Studies"
490,Animation,2014-12-22,2015-12-22,86,1293,"Computer Science,Critical Thinking,Film Studies"
491,Animation,2014-12-22,2015-12-22,87,1305,"Computer Science,Critical Thinking,Film Studies"
492,Animation,2014-12-22,2015-12-22,88,1317,"Computer Science,Critical Thinking,Film Studies"
